ts_code,date,close,open,high,low,pre_close,pct_change,volume,amount,vwap,regime,split,trade_date,vol,prev_close,pct_chg
QQQ,2024-11-22,505.79,504.42,506.53,502.78,504.98,0.16,23826645.0,12035056165.04,505.11,normal,test,,,,
QQQ,2024-11-25,506.59,509.9,511.45,504.26,505.79,0.16,26375165.0,13377205693.76,507.19,normal,test,,,,
QQQ,2024-11-26,509.31,508.08,510.14,507.23,506.59,0.54,26557063.0,13505213294.8,508.54,normal,test,,,,
QQQ,2024-11-27,505.3,508.17,508.24,501.93,509.31,-0.79,24957442.0,12599200555.51,504.83,normal,test,,,,
QQQ,2024-11-29,509.74,505.93,510.34,505.31,505.3,0.88,15333969.0,7802287455.62,508.82,normal,test,,,,
QQQ,2024-12-02,515.29,511.01,516.26,510.62,509.74,1.09,25147165.0,12939923382.06,514.57,normal,test,,,,
QQQ,2024-12-03,516.87,513.95,517.15,513.37,515.29,0.31,18597899.0,9586835677.57,515.48,normal,test,,,,
QQQ,2024-12-04,523.26,520.32,523.52,519.6,516.87,1.24,26086223.0,13606111668.93,521.58,normal,test,,,,
QQQ,2024-12-05,521.81,523.31,524.04,521.42,523.26,-0.28,18169633.0,9497275163.74,522.7,normal,test,,,,
QQQ,2024-12-06,526.48,522.48,526.72,522.35,521.81,0.89,23762610.0,12487245851.97,525.5,normal,test,,,,
QQQ,2024-12-09,522.38,525.55,526.35,521.22,526.48,-0.78,20674407.0,10818030044.3,523.26,normal,test,,,,
QQQ,2024-12-10,520.6,523.62,525.38,519.16,522.38,-0.34,24350040.0,12710471292.09,521.99,normal,test,,,,
QQQ,2024-12-11,529.92,525.0,530.61,524.59,520.6,1.79,32168579.0,16995722170.49,528.33,normal,test,,,,
QQQ,2024-12-12,526.5,527.68,528.96,526.02,529.92,-0.65,23577504.0,12447604129.53,527.94,normal,test,,,,
QQQ,2024-12-13,530.53,530.46,533.17,527.3,526.5,0.77,28780407.0,15242682608.99,529.62,normal,test,,,,
QQQ,2024-12-16,538.17,533.08,539.15,533.0,530.53,1.44,31979864.0,17149506838.1,536.26,normal,test,,,,
QQQ,2024-12-17,535.8,536.36,537.48,534.13,538.17,-0.44,28579071.0,15310693142.74,535.73,normal,test,,,,
QQQ,2024-12-18,516.47,535.15,536.88,515.01,535.8,-3.61,54703157.0,28806060501.3,526.59,normal,test,,,,
QQQ,2024-12-19,514.17,521.19,521.76,513.83,516.47,-0.45,46441754.0,24032814469.84,517.48,normal,test,,,,
QQQ,2024-12-20,518.66,510.44,524.82,509.29,514.17,0.87,60529961.0,31413010504.61,518.97,normal,test,,,,
QQQ,2024-12-23,522.87,519.55,523.25,516.13,518.66,0.81,29672801.0,15451480870.46,520.73,normal,test,,,,
QQQ,2024-12-24,529.96,524.83,530.05,524.19,522.87,1.36,17558215.0,9265049185.09,527.68,normal,test,,,,
QQQ,2024-12-26,529.6,528.32,531.24,526.31,529.96,-0.07,19141493.0,10136149642.97,529.54,normal,test,,,,
QQQ,2024-12-27,522.56,526.01,526.45,517.86,529.6,-1.33,33839555.0,17638290064.15,521.23,normal,test,,,,
QQQ,2024-12-30,515.61,515.51,519.36,511.83,522.56,-1.33,34584028.0,17865057164.51,516.57,normal,test,,,,
QQQ,2024-12-31,511.23,516.9,517.66,510.26,515.61,-0.85,29117028.0,14937710879.05,513.02,normal,test,,,,
QQQ,2025-01-02,510.23,514.3,516.64,505.71,511.23,-0.2,36389782.0,18582767502.95,510.66,normal,test,,,,
QQQ,2025-01-03,518.58,513.35,519.65,512.53,510.23,1.64,29059520.0,15016386362.99,516.75,normal,test,,,,
QQQ,2025-01-06,524.54,524.02,527.92,522.03,518.58,1.15,36109735.0,18950135076.56,524.79,normal,test,,,,
QQQ,2025-01-07,515.18,525.59,525.99,513.28,524.54,-1.78,36690274.0,19026666177.6,518.58,normal,test,,,,
QQQ,2025-01-08,515.27,515.08,516.92,510.57,515.18,0.02,30777778.0,15836286476.56,514.54,normal,test,,,,
QQQ,2025-01-10,507.19,511.48,511.58,503.92,515.27,-1.57,40532497.0,20580444662.32,507.75,normal,test,,,,
QQQ,2025-01-13,505.56,501.2,506.02,499.7,507.19,-0.32,31694211.0,15933877910.88,502.74,normal,test,,,,
QQQ,2025-01-14,505.08,508.74,510.16,501.59,505.56,-0.09,33737239.0,17049660946.67,505.37,normal,test,,,,
QQQ,2025-01-15,516.7,513.03,517.85,511.46,505.08,2.3,34957555.0,18012128062.81,515.26,normal,test,,,,
