date,ticker,close,ma,ma_slope,adx,volume,vol_ma20
2019-03-01,MUFG,5.21,5.246341463414634,-0.00037952427793569107,24.343643407181638,578307.0,962709.25
2019-03-01,FLIN,21.65,21.614634146341462,0.00020158780967469896,16.739877230257093,549.0,1610.65
2019-04-01,159915,1.694,1.3931016949152542,0.013915917857318378,36.0861910061638,10597457.19,13186849.776
2019-04-01,510500,6.177,5.1503389830508475,0.013476805935229676,48.286354226968946,3073622.19,3665291.2589999996
2019-04-01,518880,2.788,2.827237288135593,-0.00013220452206075836,19.575827795543677,5977778.0,6409128.8165
2019-04-01,IVV,287.85,273.6677419354839,0.0032995936599601976,23.939430591678814,4170711.0,3888998.7
2019-04-01,QQQ,182.04,169.88016129032258,0.004935774024518105,33.90733398749199,30969473.0,37172383.15
2019-04-01,EWY,62.15,62.00677419354839,-0.0013742660076971197,15.080182309889501,2523679.0,3480821.2
2019-04-01,BBJP,23.02,22.36258064516129,0.0017423841991383129,14.099033824777926,255667.0,1210707.7
2019-04-01,VNM,17.01,16.118709677419353,0.0027464683360471803,16.11168717553294,496383.0,393969.5
2019-04-01,IAU,12.32,12.485645161290323,-0.00030653997254052667,15.396544529541892,16138094.0,12885747.65
2019-04-01,MUFG,5.08,5.1974193548387095,-0.002817653822725468,19.716927819757693,1254053.0,1251647.5
2019-04-01,FLIN,23.55,22.06096774193548,0.004910903830582313,30.42781597836396,2084.0,2345.7
2019-05-01,IVV,293.8,278.3107228915663,0.003860686738212846,34.97903886985844,2952102.0,3267740.85
2019-05-01,QQQ,188.93,174.2030120481928,0.005893069614526769,45.44041288549836,34797110.0,26567007.6
2019-05-01,EWY,61.0,62.20746987951807,-0.0008437218194976829,15.066995793879766,6090324.0,3712472.6
2019-05-01,BBJP,22.94,22.500240963855422,0.0013115587091622279,14.189875875952657,400385.0,718623.7
2019-05-01,VNM,16.5,16.30578313253012,0.0014338908036420374,12.646757957574078,315761.0,307837.65
2019-05-01,IAU,12.21,12.441084337349396,-0.000952736646399381,22.874547090926914,32654055.0,13702972.85
2019-05-01,MUFG,4.94,5.153493975903615,-0.002772258998035138,17.44942715536031,430168.0,876749.25
2019-05-01,FLIN,23.39,22.41734939759036,0.002789058268412434,18.33640045485725,1503.0,3514.3
2019-06-03,510300,3.64,3.6093200000000003,0.0005176418408675633,24.423000853724893,3308130.6,3739316.594499999
2019-06-03,159915,1.411,1.4477799999999998,-0.0008492183413728407,24.43699012037113,5187125.94,7184745.886
2019-06-03,510500,5.22,5.36937,-0.0009300480839853713,26.958187857409126,1933544.81,2746214.4620000003
2019-06-03,518880,2.914,2.82139,0.0009225684784434768,25.14001424515513,2734334.2,2902844.9335
2019-06-03,IVV,276.38,280.024,-0.0001160480117405855,25.12646122138362,5589734.0,4093693.05
2019-06-03,QQQ,170.12,175.74800000000002,-0.0002491583794009509,31.24639148306968,75842313.0,43405139.55
2019-06-03,EWY,56.62,61.107142857142854,-0.004459972774220481,32.36754905618502,4486199.0,4743010.75
2019-06-03,BBJP,21.98,22.46047619047619,-0.0009707107157101029,19.29141073789447,186233.0,699255.3
2019-06-03,VNM,16.07,16.314761904761905,-0.0003332125364943184,18.38075680770682,429834.0,466662.0
2019-06-03,IAU,12.68,12.413428571428572,-4.6030978848862356e-05,16.233723785660498,19878825.0,13532548.7
2019-06-03,MUFG,4.59,5.055333333333333,-0.00448330412293328,27.748603181006928,1961578.0,2399663.8
2019-06-03,FLIN,24.06,22.528476190476187,0.002450727992924329,17.698572018622734,2565.0,2619.9
2019-07-01,510300,3.954,3.630705882352941,0.00279704851951392,22.492224632046977,5102660.04,3847434.6289999997
2019-07-01,159915,1.511,1.4443697478991597,0.000639011506956428,17.967328040367473,10139691.73,7229860.910499999
2019-07-01,510500,5.479,5.350504201680673,0.00019099895152452335,15.680759254572056,3853533.74,2968839.786
2019-07-01,518880,3.034,2.853747899159664,0.0038517167240138543,47.27172499391257,4880799.43,3867430.3140000002
2019-07-01,IVV,297.32,281.86791999999997,0.0017918797286428365,19.70953950034395,3934539.0,3753506.45
2019-07-01,QQQ,189.26,177.07456,0.0022568262967488043,19.85774738541453,31193395.0,32204083.15
2019-07-01,EWY,59.64,60.64472,-0.0006363087063992942,22.42608507877387,2855746.0,3661905.1
2019-07-01,BBJP,23.15,22.48536,0.0005759653501143587,15.767798609145999,3197377.0,572303.25
2019-07-01,VNM,16.27,16.30608,-0.00031185179886970534,11.565419001073625,566378.0,408702.3
2019-07-01,IAU,13.25,12.51624,0.0031717873363612,46.23013476933022,24122184.0,20009202.3
2019-07-01,MUFG,4.79,4.995439999999999,-0.0022589504169371216,15.944145364016064,1236179.0,1226758.6
2019-07-01,FLIN,23.44,22.65344,0.0011574539548553056,9.830827375406983,5713.0,3868.45
2019-08-01,510300,3.86,3.7673916666666667,0.007957317209119841,20.175000763970925,3124656.62,2621151.165
2019-08-01,159915,1.516,1.4970166666666667,0.008929975512771538,16.16243039636253,4069485.71,4405467.7955
2019-08-01,510500,5.261,5.479683333333333,0.0056079339955191826,9.832134405507487,1812652.11,1947169.8555
2019-08-01,518880,3.112,2.8979014084507044,0.003060863812235314,25.197568780627563,2081586.15,2084834.7935000001
2019-08-01,QQQ,190.15,179.376462585034,0.002679077882284497,23.40348404870383,63251649.0,24630587.3
2019-08-01,EWY,54.69,60.13210884353742,-0.0024161094905375785,19.32693085430135,7058563.0,3483236.65
2019-08-01,BBJP,22.71,22.555714285714288,0.00039399327578860537,10.305771895374184,463486.0,406890.3
2019-08-01,VNM,15.96,16.304489795918368,-0.00014788907297157055,10.520596322624552,673421.0,332078.2
2019-08-01,MUFG,4.92,4.972040816326531,-0.0007221163439191228,18.818082501151945,2182477.0,1019693.1
2019-08-01,FLIN,21.58,22.669319727891157,-0.0009827412364357647,22.41194225381838,4588.0,3803.1
2019-09-02,510300,3.904,3.8101249999999998,0.0011912295722741172,16.166959353656203,3019441.94,2666228.027
2019-09-02,159915,1.592,1.5122916666666666,-0.001551522087182386,17.73924711186006,4827258.72,4660206.16
2019-09-02,510500,5.408,5.4707083333333335,-0.00316595046843926,15.15717948706542,2217971.86,2185117.252
2019-09-02,518880,3.496,2.967036585365854,0.005927380699713073,39.04640350053649,2828987.77,3238393.803
2019-10-01,IVV,294.91,287.0613756613757,0.0010025912648776276,16.70997952548363,4896121.0,3882511.7
2019-10-01,QQQ,187.27,181.295873015873,0.0010830759211350302,14.548146392508402,32665024.0,28066265.75
2019-10-01,EWY,56.04,58.82767195767196,-0.0012289019247195957,22.794882282567325,4374574.0,3170399.05
2019-10-01,BBJP,23.66,22.637301587301586,0.0014000663703509426,28.758165789010178,1478373.0,384164.7
2019-10-01,VNM,16.17,16.184232804232806,-1.0464994530924743e-05,16.89364391238653,222597.0,192538.55
2019-10-01,IAU,14.17,13.058412698412699,0.002535992234198563,15.694831763784734,27085036.0,25142860.3
2019-10-01,MUFG,5.05,4.965079365079365,0.0009582592030274014,25.773115632820385,677056.0,964722.5
2019-10-01,FLIN,21.64,22.366031746031748,-0.00044451754117102034,15.558324167867264,2761.0,6690.7
2019-11-01,510300,4.026,3.8335083333333335,0.0022833587160900337,14.1326610566012,3206513.63,2544645.1149999998
2019-11-01,159915,1.625,1.5134,0.004085830075911397,15.472866738092415,3038282.74,3475254.1234999998
2019-11-01,510500,5.366,5.3246416666666665,-0.0003848542638253569,13.796308041300918,2011202.29,1768057.2100000002
2019-11-01,518880,3.387,3.0517849999999997,0.0033388545746752076,14.283668166728805,2762599.5,2526189.707
2019-11-01,IVV,307.95,290.23040000000003,0.0038078099619392337,15.962266725847261,2413078.0,3202195.2
2019-11-01,QQQ,198.87,183.86100000000002,0.004870474561792614,16.82731446828011,22131875.0,22658724.4
2019-11-01,EWY,60.09,58.69495,-0.00033466974142715123,26.330719263647932,3486866.0,2976693.65
2019-11-01,BBJP,24.83,22.848450000000003,0.002760521470844419,30.1838165819359,958730.0,570986.95
2019-11-01,VNM,16.62,16.24805,0.001522496894907604,8.318510517272461,322374.0,166180.4
2019-11-01,IAU,14.46,13.2448,0.003751335702863906,11.572119914615367,17686227.0,16211644.0
2019-11-01,MUFG,5.29,4.96795,-0.00010063500689362094,13.570651012596453,715148.0,819026.4
2019-11-01,FLIN,23.15,22.375550000000004,0.0012551739568186107,25.59010390946515,572.0,2988.4
2019-12-02,510300,3.895,3.891458333333333,0.0033173553115284325,13.94825769293076,1743557.01,2545263.606
2019-12-02,159915,1.606,1.5492750000000002,0.0056472421011636255,13.032513176834037,2158416.18,2923229.798
2019-12-02,510500,5.307,5.331950000000001,0.0010686050714153379,9.433423317643493,1727023.54,1912136.6369999996
2019-12-02,518880,3.269,3.10086,0.0034609802389191763,32.34514427323481,1922692.02,2818801.614
2019-12-02,IVV,313.41,294.3635,0.003367697711635769,28.94395246219845,3537355.0,2868501.2
2019-12-02,QQQ,203.0,187.36230000000003,0.004544144631992979,28.194078825064064,28121020.0,17917429.55
2019-12-02,EWY,58.1,58.3917,-0.0017113509927888138,17.27242233041356,3093255.0,3197678.05
2019-12-02,BBJP,24.87,23.11935,0.0029542866438913794,25.68312452126714,714115.0,637232.95
2019-12-02,VNM,15.79,16.30625,-0.0001502265661887932,18.14939835551807,133946.0,170233.85
2019-12-02,IAU,13.98,13.397950000000002,0.0025891711284971846,19.601541508074515,25982610.0,14846945.9
2019-12-02,MUFG,5.31,4.973,0.0003419628668556697,12.976723633555727,4352695.0,1501434.95
2019-12-02,FLIN,22.84,22.491500000000002,0.0016455462255981297,19.550518526432604,377.0,2607.6
2020-01-02,510300,4.149,3.925391666666667,0.002033648804167763,21.95555755981102,6276236.14,3370788.4265
2020-01-02,159915,1.765,1.5941750000000001,0.006725501649800318,15.237820638696258,3380825.32,3049113.3675
2020-01-02,510500,5.813,5.37685,0.0026370381881045068,26.969418833342534,2355809.46,2106927.6925
2020-01-02,518880,3.37,3.1535900000000003,0.004553570148711787,21.271740016293244,3818438.14,3282115.949
2020-01-02,IVV,326.32,298.3886,0.0033501203629009977,32.35997714759223,4072016.0,4010464.65
2020-01-02,QQQ,216.16,190.9556,0.004704002466569495,24.519833465300604,31014903.0,20133337.55
2020-01-02,EWY,62.17,58.1487,0.0001728626309692377,23.045442875708684,3203138.0,3215285.95
2020-01-02,BBJP,24.79,23.3848,0.0022586908165145004,23.935064739715358,8517852.0,929098.1
2020-01-02,VNM,16.26,16.2114,-0.001631984431484283,13.50735189195776,615410.0,192527.25
2020-01-02,IAU,14.61,13.572849999999999,0.003723423923091005,29.053161342864072,37082961.0,14730354.9
2020-01-02,MUFG,5.45,4.9989,0.001452425550669614,9.712802184835267,596594.0,870448.7
2020-01-02,FLIN,23.3,22.56995,-0.00019491148139372358,15.258442447990864,7228.0,5496.9
2020-02-03,510300,3.659,3.9578583333333333,0.001085517718178501,26.45571566641715,14710757.72,5420975.3735
2020-02-03,510500,5.339,5.464558333333334,0.004272869423254516,34.719570616733414,6585798.76,2451186.324
2020-02-03,518880,3.52,3.202715,0.005008229374395019,22.13555667446076,3510865.37,4036404.2445
2020-02-03,IVV,325.56,302.6921,0.0029245273797755917,28.97908138950072,3122015.0,4623223.15
2020-02-03,QQQ,222.38,194.90634999999997,0.004559800414025715,31.60512833469431,25468309.0,27704334.95
2020-02-03,EWY,58.58,58.0727,-0.0019274776853424862,24.61723300625265,3314642.0,3778116.3
2020-02-03,VNM,14.96,16.106499999999997,-0.0025730660977643996,21.863352552696256,343519.0,250606.15
2020-02-03,IAU,15.06,13.8374,0.005033374249170323,36.38779585920435,22014848.0,19505038.85
2020-02-03,MUFG,5.17,5.0209,0.0007673832232088396,24.389235264972672,1073478.0,870642.85
2020-02-03,FLIN,22.45,22.54445,-0.0006759841664560349,15.787017820268009,3391.0,4358.2
2020-03-02,510300,4.076,3.9922,0.0020016439834596744,16.51161938945802,4266837.08,4888601.764
2020-03-02,510500,6.122,5.601991666666666,0.006624589145197226,23.72552308204117,3818569.87,3098478.8485
2020-03-02,IVV,310.4,306.12,0.00160619522159379,32.62403211955524,11780848.0,6870300.55
2020-03-02,EWY,56.21,57.9784,-0.000588665728364016,23.17413781638852,9138688.0,5146966.6
2020-03-02,BBJP,22.15,23.655950000000004,2.5364241070443138e-05,37.51287094869623,4351813.0,3481140.25
2020-03-02,VNM,13.87,15.939199999999998,-0.0037626410990414375,35.7420908600125,581088.0,345331.7
2020-03-02,MUFG,4.85,5.04075,0.0009233335318996487,35.091962725629024,1600020.0,1086480.8
2020-03-02,FLIN,21.1,22.513700000000004,-0.0005194136397132837,20.565621960852415,11471.0,17097.0
2020-04-01,510300,3.673,3.96615,-0.0025066333566671033,30.50827894938113,3554388.84,6440460.0545
2020-04-01,159915,1.792,1.781675,0.005185756330572009,30.484177283069535,3974344.54,6354011.954
2020-04-01,510500,5.428,5.647625,0.00039264948357733796,35.5544397920698,1807071.48,2532997.388
2020-04-01,518880,3.528,3.3517349999999997,0.004826667186307655,20.832941945191276,4194710.01,5492967.5595
2020-04-01,IVV,246.8,303.60635,-0.0027866210003291776,38.183828249210585,13680801.0,14442485.05
2020-04-01,QQQ,182.31,199.68305,0.0006617355964139114,30.806780176167106,53715375.0,96375873.05
2020-04-01,EWY,43.69,57.025499999999994,-0.004876542078825725,26.976011973249914,4235844.0,7936348.7
2020-04-01,BBJP,19.5,23.406800000000004,-0.002159228731170433,33.87507101843548,4106352.0,2401339.55
2020-04-01,VNM,10.33,15.39955,-0.009143173343885574,53.26882587916285,250521.0,470728.7
2020-04-01,MUFG,3.6,4.963550000000001,-0.004073156294832261,50.6672764175049,2502208.0,3244193.95
2020-04-01,FLIN,14.81,21.831950000000003,-0.008551219899864812,37.17575694871294,5579.0,7457.45
2020-05-01,IVV,283.53,301.57055,-0.0010459235811627755,18.151054550965437,6341406.0,7604928.25
2020-05-01,QQQ,212.74,201.50315000000003,0.0027933454379962014,21.79547339933588,48794969.0,51546400.1
2020-05-01,EWY,49.84,56.074799999999996,-0.002700676636434914,13.350302920846122,3966104.0,4065516.75
2020-05-01,BBJP,21.03,23.185750000000002,-0.0016083124130713145,19.292966894146474,387567.0,899234.7
2020-05-01,VNM,11.92,14.943999999999999,-0.006732999674316908,17.440234287018242,96699.0,217449.55
2020-05-01,MUFG,3.88,4.8647,-0.004298258182041449,18.91489454906608,1315190.0,2099008.65
2020-05-01,FLIN,17.3,21.15915,-0.006419091043560184,15.071966589021752,2220.0,5865.65
2020-06-01,510300,3.968,3.927583333333333,-0.0005068402223311828,14.03469981539257,3509289.02,3533869.6265000002
2020-06-01,159915,2.082,1.8978749999999998,0.009199314039588768,11.595500483724134,4017528.17,3295102.4465
2020-06-01,510500,6.061,5.793141666666667,0.004322543828600721,13.743213477230878,1849664.12,1858611.045
2020-06-01,518880,3.895,3.4813600000000005,0.005243705243705358,19.881141767661962,4790721.09,4197767.522
2020-06-01,IVV,306.68,301.3061,0.001033239411538522,12.709558657951698,6495262.0,5696853.55
2020-06-01,QQQ,234.06,205.12294999999997,0.005551484015186871,19.973114796977008,26140125.0,41232992.25
2020-06-01,EWY,54.94,55.764799999999994,0.0006729197359283767,15.381466629517027,4367727.0,4443508.75
2020-06-01,BBJP,23.27,23.110349999999997,0.0006841440946023502,19.748701894844697,239475.0,420244.9
2020-06-01,VNM,14.05,14.664850000000001,-0.0028659821853538768,26.15943394322136,280858.0,295224.6
2020-06-01,MUFG,4.12,4.7768,-0.003234355111324477,13.364669165895506,2760434.0,2272285.4
2020-06-01,FLIN,18.64,20.725849999999994,-0.0041059424447299625,16.318956360410613,5268.0,3861.2
2020-07-01,159915,2.342,1.9817416666666667,0.01317762743059703,39.10439274809608,4312635.76,3062438.838
2020-07-01,518880,3.939,3.5265199999999997,0.0028807953611515646,19.85740715584202,5016933.3,4999740.752
2020-07-01,IVV,311.81,303.08709999999996,0.00044231268800338304,11.478795914038962,4022801.0,5248758.65
2020-07-01,QQQ,250.49,211.05934999999997,0.00635734092164507,15.95990526058603,34689215.0,43333070.75
2020-07-01,EWY,57.46,56.17385,6.854192629517374e-05,17.129365760593835,3681692.0,4575797.35
2020-07-01,BBJP,22.87,23.183399999999995,-0.0004290022786705438,13.777635065608958,332998.0,4685910.2
2020-07-01,VNM,13.76,14.4615,-0.003812810630405525,14.0106914043525,292531.0,313228.15
2020-07-01,IAU,16.92,15.189100000000002,0.004364184591783596,12.561921804942942,29124200.0,23124335.7
2020-07-01,MUFG,3.87,4.6926,-0.006867652194156835,12.476068568984168,2437076.0,2282059.85
2020-07-01,FLIN,19.75,20.507400000000004,-0.0022040899735799894,19.31742244601126,301.0,5102.1
2020-08-03,159915,2.774,2.131625,0.016378395775470494,45.12502394644688,4057963.92,5951687.1985
2020-08-03,510500,7.398,6.152116666666667,0.011135094860599054,37.42075186745235,2364609.59,2759532.2335
2020-08-03,518880,4.2,3.592835,0.005499295446499521,38.41044112128567,5343770.3,6585079.465
2020-08-03,IVV,330.11,305.80005,0.0023082913629096234,16.872395471709826,2835276.0,3377959.75
2020-08-03,QQQ,269.38,218.89385,0.008185461594032354,24.48786696028329,32081567.0,42802550.35
2020-08-03,EWY,60.97,56.49255,0.0013391353669993048,18.8365492879135,3314117.0,3690716.65
2020-08-03,BBJP,23.08,23.1294,-0.0007884169667330517,11.531244672751285,582996.0,404207.05
2020-08-03,VNM,14.17,14.2501,-0.0039701123234244205,17.18567297918517,407108.0,279014.3
2020-08-03,IAU,18.85,15.56385,0.007336332157535388,42.58957099763685,22859114.0,28145208.05
2020-08-03,MUFG,3.8,4.5612,-0.006415213531852734,10.423241145760063,1356894.0,1307350.15
2020-08-03,FLIN,21.08,20.4172,-0.00055314878723345,33.283884578865305,7607.0,5292.7
2020-09-01,159915,2.658,2.2272416666666666,0.010163277647592424,23.51839690411739,2594639.68,4004840.1355000003
2020-09-01,510500,7.378,6.36645,0.007447984112373856,18.28188617657536,1467228.14,1720636.738
2020-09-01,518880,4.169,3.67603,0.005184478284528166,19.81724921673205,5049005.95,4785047.585
2020-09-01,QQQ,299.92,227.5155,0.010292962778680428,42.27376908461784,36395774.0,34050608.5
2020-09-01,EWY,63.98,56.98315,0.0016408916888439372,18.574235325640284,3612091.0,3613831.05
2020-09-01,BBJP,24.33,23.061799999999998,-0.0008145368837899522,17.967482713381447,480607.0,409626.95
2020-09-01,VNM,14.85,14.06075,-0.0031230503091146536,17.109432722528453,247486.0,200944.0
2020-09-01,IAU,18.8,16.04455,0.007367898940177813,23.726527573278887,22689508.0,31158977.45
2020-09-01,MUFG,4.19,4.43625,-0.006805995544759541,16.8710883326791,729757.0,1229183.4
2020-09-01,FLIN,22.27,20.3407,-0.00019169705966210046,27.831069658241656,11331.0,6577.3
2020-10-01,IVV,338.24,311.7739,0.0013511985744807207,19.239993736698704,3381645.0,4104696.45
2020-10-01,QQQ,282.25,235.0112,0.007566031551605575,20.34388318466445,50020223.0,64218413.75
2020-10-01,EWY,66.01,57.5483,0.002049430094757834,12.723977306635428,3088307.0,4370106.45
2020-10-01,BBJP,24.67,23.00105,-0.0006864536198480116,12.744044656257204,1404844.0,839607.4
2020-10-01,VNM,14.95,13.93385,-0.0022198591463569142,14.840187276255335,159705.0,199565.4
2020-10-01,IAU,18.14,16.49455,0.005961529078844735,19.24965575529274,24103571.0,22761163.1
2020-10-01,MUFG,4.03,4.30935,-0.007576717139731639,14.237948812922793,817852.0,949497.35
2020-10-01,FLIN,22.5,20.27795,-0.0008598007430255224,15.430292339060378,9959.0,7815.05
2020-11-02,510300,4.785,4.51475,0.008644138164717324,14.153802330168888,2001660.29,3756486.255
2020-11-02,159915,2.617,2.4339749999999998,0.01058761249338259,14.784787827129874,2891309.1,2570891.8305
2020-11-02,510500,6.764,6.783391666666668,0.00669184611351051,22.152779303200067,1423140.0,1771752.0625
2020-11-02,518880,3.93,3.81019,0.003793676678636001,23.168772410841907,2477959.93,3169019.4070000006
2020-11-02,IVV,331.36,313.59950000000003,5.628514532987199e-05,20.688632284463875,4658488.0,3678630.15
2020-11-02,QQQ,269.98,242.35075,0.005459585088958172,19.297811770836887,39987411.0,41172072.0
2020-11-02,EWY,66.02,58.066,0.00096793906552081,10.974520907786339,3519781.0,3928797.5
2020-11-02,BBJP,24.58,22.985149999999997,-0.0003153215845238511,11.163530906310902,645327.0,494145.6
2020-11-02,VNM,14.9,13.834150000000001,-0.0022106341238243335,13.106488162847631,104615.0,171316.15
2020-11-02,IAU,18.07,16.88265,0.004662497098956836,15.961162603004897,17660997.0,18945459.4
2020-11-02,MUFG,4.05,4.16005,-0.007988458465977323,11.848582373952528,982365.0,1005649.6
2020-11-02,FLIN,22.07,20.22305,-0.001818863864086257,13.276780683810715,1909.0,3346.35
2020-12-01,588000,1.409,1.4175833333333332,-0.01125116248173253,92.53299262455023,5867502.8,7598416.462499999
2020-12-01,159915,2.602,2.533333333333333,0.008081230124385302,13.368613149924542,4450098.2,3135289.357
2020-12-01,510500,7.089,6.971324999999999,0.006055146935025229,12.56401100516001,1643334.52,1624342.7215
2020-12-01,518880,3.653,3.8529499999999994,0.0013410295260395213,34.49993332957508,3356917.63,3638572.157
2020-12-01,IVV,367.32,316.09605,0.0020982188995358093,19.397247359458547,3716775.0,4037226.1
2020-12-01,QQQ,303.46,248.8343,0.006537140064930564,12.991764057743893,27642641.0,36973846.4
2020-12-01,EWY,77.91,59.31230000000001,0.006489065822273773,35.844074846030274,3618301.0,4351961.05
2020-12-01,BBJP,27.43,23.1971,0.003267514504866663,29.04032610993376,325666.0,620678.15
2020-12-01,VNM,16.15,13.865499999999999,0.0016579315227324305,21.55850714797838,203622.0,191289.65
2020-12-01,IAU,17.29,17.1582,0.0030046531203966258,23.679314876622197,32634879.0,22416030.0
2020-12-01,MUFG,4.38,4.0779,-0.00434602143711704,25.35383012696989,1764866.0,1464387.9
2020-12-01,FLIN,24.54,20.2694,0.001242328068463885,16.960602212663243,893.0,2827.6
2021-01-04,510300,5.334,4.868908333333334,0.00411773703196407,28.230718297957768,5067056.39,4172099.3915
2021-01-04,588000,1.464,1.4099142857142857,0.0002939238838493795,33.338367131106054,8810633.99,5588019.119000001
2021-01-04,159915,2.976,2.6144416666666666,0.004874908315209753,26.49628750825849,2472764.0,2619125.4935
2021-01-04,510500,7.163,7.084308333333333,-0.00015877645686208154,13.426353922884797,3035861.88,1861308.0169999998
2021-01-04,518880,3.902,3.8779450000000004,0.0013724523127693474,19.72813283139252,3550731.16,3516394.2275
2021-01-04,IVV,370.22,324.6689,0.009561120679763658,16.43297794742211,7103723.0,4467487.95
2021-01-04,QQQ,309.31,260.2125,0.012916202143760299,16.64777592391313,45305899.0,27074501.55
2021-01-04,EWY,88.32,62.59400000000001,0.017213850710371063,39.04581279022879,5059574.0,3667536.3
2021-01-04,BBJP,27.63,23.903,0.009833018240196,18.664259443475306,556776.0,491047.05
2021-01-04,VNM,17.55,14.292950000000001,0.012176899652999002,37.256074006031774,580500.0,262368.05
2021-01-04,IAU,18.55,17.430799999999998,0.005384298152265609,13.55118858211443,32149403.0,16670759.55
2021-01-04,MUFG,4.38,4.0722,0.005295315682280776,13.000817010277405,1539962.0,1412701.45
2021-01-04,FLIN,26.39,20.8602,0.011467389459699254,26.834751820699772,3211.0,4181.4
2021-02-01,510300,5.411,4.998774999999999,0.0052419456198416845,31.99507637212657,4362880.63,5310344.273500001
2021-02-01,588000,1.467,1.4369454545454545,0.0034255010652317996,34.605328678347796,6059940.79,7564751.6375
2021-02-01,159915,3.056,2.680675,0.0054950722517605995,36.38394927749338,2008111.05,2387495.4395000003
2021-02-01,510500,7.073,7.082708333333333,-0.001313682152370832,19.135896004916088,1044764.1,1517821.458
2021-02-01,518880,3.82,3.9084299999999996,0.0010911410107653946,19.845306161742116,3525016.0,3382259.904
2021-02-01,IVV,377.6,336.06335,0.007348360077737076,19.468609284247584,4393168.0,4881354.3
2021-02-01,QQQ,322.42,272.2128,0.010540946236886459,14.480462059150813,35646008.0,34560917.65
2021-02-01,EWY,91.68,67.0388,0.01608501679738012,34.387945864694366,4503582.0,4537535.6
2021-02-01,BBJP,28.02,24.68565,0.0074973624548250965,20.44117315666184,5184840.0,3259403.1
2021-02-01,IAU,17.71,17.63165,0.001732841320027383,15.62085247870474,30875809.0,24601715.75
2021-02-01,MUFG,4.62,4.1613,0.004890064114173912,20.851251524722166,1451424.0,1721043.25
2021-02-01,FLIN,26.84,21.930350000000004,0.011237328033606114,26.30987000026198,7563.0,8249.95
2021-03-01,510300,5.418,5.09585,0.0053365688131314926,23.010095130284036,5582085.4,5543042.318
2021-03-01,588000,1.4,1.4367714285714286,-0.0019328332801524374,20.80119537692584,7325784.13,6940935.2475
2021-03-01,159915,2.894,2.736675,0.005175844020691031,23.53637146734268,4940004.18,3354437.643
2021-03-01,510500,7.181,7.068533333333333,-0.000353555114528342,16.079757888636713,1822035.0,2150646.603
2021-03-01,518880,3.595,3.907495,-0.0005205229273084567,20.548301090013023,3588630.84,2985273.051
2021-03-01,IVV,391.03,345.9104500000001,0.007179907207728722,13.716580288332693,3903091.0,3473617.25
