ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
IVV,20220801,412.95,411.34,415.58,410.57,414.28,-0.32,3757498,1552551204.88,413.19
IVV,20220729,414.28,409.83,415.2,408.92,408.21,1.49,4438457,1832455365.1,412.86
IVV,20220728,408.21,403.97,408.91,400.26,403.09,1.27,5250430,2130515810.1,405.78
IVV,20220727,403.09,396.45,404.98,396.18,392.93,2.59,4904500,1961796419.72,400.0
IVV,20220726,392.93,395.86,396.09,391.98,397.65,-1.19,4115469,1619563684.48,393.53
IVV,20220725,397.65,397.82,398.55,395.29,397.24,0.1,3960308,1572468528.4,397.06
IVV,20220722,397.24,400.99,402.24,394.8,400.81,-0.89,6173762,2456702084.53,397.93
IVV,20220721,400.81,396.2,400.91,393.71,396.76,1.02,8258645,3293544074.78,398.8
IVV,20220720,396.76,394.45,398.31,393.09,394.32,0.62,4862317,1927196458.31,396.35
IVV,20220719,394.32,388.03,394.89,387.4,384.0,2.69,4683984,1835497352.93,391.87
IVV,20220718,384.0,390.36,391.05,382.65,387.13,-0.81,3743632,1451588740.77,387.75
IVV,20220715,387.13,384.55,387.22,382.51,379.88,1.91,3959038,1527506288.21,385.83
IVV,20220714,379.88,375.55,380.49,372.97,380.8,-0.24,4885942,1841345271.19,376.87
IVV,20220713,380.8,377.01,383.88,376.58,382.76,-0.51,4665152,1776803333.16,380.87
IVV,20220712,382.76,385.7,388.15,380.96,386.23,-0.9,3906578,1504293880.07,385.07
IVV,20220711,386.23,387.85,388.85,385.5,390.68,-1.14,3601967,1392915650.02,386.71
IVV,20220708,390.68,389.26,392.64,387.67,390.99,-0.08,3757204,1468315511.06,390.8
IVV,20220707,390.99,387.16,391.84,387.12,385.28,1.48,4786301,1867326993.51,390.14
IVV,20220706,385.28,384.11,387.85,381.59,383.91,0.36,4982832,1915243213.14,384.37
IVV,20220705,383.91,377.87,383.97,374.83,383.09,0.21,5097024,1933328829.07,379.31
IVV,20220701,383.09,378.52,383.64,375.77,379.15,1.04,5267695,2000847028.78,379.83
IVV,20220630,379.15,378.2,382.58,374.52,382.34,-0.83,7321106,2776636704.7,379.26
IVV,20220629,382.34,383.17,384.22,380.4,382.61,-0.07,3905792,1493058632.27,382.27
IVV,20220628,382.61,392.14,395.14,382.5,390.58,-2.04,5630770,2175931109.57,386.44
IVV,20220627,390.58,393.04,393.36,389.41,392.0,-0.36,7858254,3073189393.4,391.08
IVV,20220624,392.0,383.34,392.08,383.34,380.13,3.12,4803113,1868034585.07,388.92
IVV,20220623,380.13,378.58,380.76,374.77,376.36,1.0,7788957,2944807658.98,378.07
IVV,20220622,376.36,372.57,380.66,372.09,377.01,-0.17,5115414,1931769443.26,377.64
IVV,20220621,377.01,373.74,378.45,373.63,367.66,2.54,6635828,2501439864.85,376.96
IVV,20220617,367.66,367.44,371.27,364.03,366.99,0.18,13277934,4887929760.86,368.12
IVV,20220616,366.99,370.83,371.23,364.36,379.46,-3.29,10548879,3874881958.08,367.33
IVV,20220615,379.46,377.69,384.24,372.44,374.13,1.42,9075766,3434692240.55,378.45
IVV,20220614,374.13,377.2,378.24,370.89,375.13,-0.27,12557860,4704951310.8,374.66
IVV,20220613,375.13,380.17,382.15,373.63,390.13,-3.84,13018360,4916840077.7,377.69
IVV,20220610,390.13,395.3,396.1,390.09,401.99,-2.95,8654160,3390142560.1,391.74
IVV,20220609,401.99,409.79,412.15,401.89,412.94,-2.65,3994407,1628384962.61,407.67
IVV,20220608,412.94,415.75,417.62,412.19,417.46,-1.08,3379451,1400364164.85,414.38
IVV,20220607,417.46,409.84,418.04,409.4,413.62,0.93,4627465,1918725979.35,414.64
IVV,20220606,413.62,416.69,418.41,412.36,412.38,0.3,3028644,1256411823.46,414.84
IVV,20220603,412.38,414.21,415.84,411.32,419.26,-1.64,4039087,1668598540.01,413.11
IVV,20220602,419.26,411.25,419.29,408.84,411.51,1.88,4391477,1822216373.57,414.94
IVV,20220601,411.51,416.99,418.05,408.75,414.87,-0.81,6646234,2740067415.78,412.27
IVV,20220531,414.87,415.36,418.3,411.83,417.25,-0.57,5773918,2397785796.08,415.28
IVV,20220527,417.25,409.71,417.25,409.49,407.06,2.5,4078714,1690862988.18,414.56
IVV,20220526,407.06,400.43,408.8,400.2,399.25,1.96,4283402,1740698885.09,406.38
IVV,20220525,399.25,394.03,401.16,393.61,395.75,0.88,5610231,2229988784.19,397.49
IVV,20220524,395.75,394.21,396.79,388.63,398.61,-0.72,5415836,2125876967.75,392.53
IVV,20220523,398.61,394.57,399.42,392.08,391.3,1.87,4936457,1957540225.22,396.55
IVV,20220520,391.3,394.91,395.49,382.17,391.1,0.05,7447984,2887999441.19,387.76
IVV,20220519,391.1,390.17,395.74,388.74,393.56,-0.63,7168695,2809953452.16,391.98
IVV,20220518,393.56,405.24,405.5,392.25,410.03,-4.02,6217211,2467021529.95,396.81
IVV,20220517,410.03,408.24,410.33,404.33,401.71,2.07,5230359,2133745143.24,407.95
IVV,20220516,401.71,401.69,405.74,399.32,403.41,-0.42,4944504,1988908637.12,402.25
IVV,20220513,403.41,398.38,404.88,397.34,393.81,2.44,5360434,2155348603.97,402.08
IVV,20220512,393.81,391.03,397.45,386.78,394.39,-0.15,7557399,2958828796.84,391.51
IVV,20220511,394.39,399.78,405.69,393.62,400.71,-1.58,8473070,3383994438.85,399.38
IVV,20220510,400.71,406.21,407.76,396.51,399.92,0.2,10355165,4156044023.03,401.35
IVV,20220509,399.92,406.8,408.09,398.28,413.21,-3.22,8724176,3515208244.2,402.93
IVV,20220506,413.21,412.87,416.55,407.48,415.45,-0.54,8978531,3699547223.59,412.04
IVV,20220505,415.45,426.35,426.43,411.2,430.74,-3.55,11436758,4765973027.57,416.72
IVV,20220504,430.74,418.87,431.5,415.48,418.15,3.01,9572617,4034710838.65,421.48
IVV,20220503,418.15,416.82,420.73,415.16,416.22,0.46,7359727,3076780974.6,418.06
IVV,20220502,416.22,413.62,417.68,406.8,413.56,0.64,9393922,3875612072.34,412.57
IVV,20220429,413.56,425.48,427.68,412.98,429.68,-3.75,8744840,3666583824.78,419.29
IVV,20220428,429.68,424.1,431.48,419.43,419.15,2.51,5565438,2368292276.86,425.54
IVV,20220427,419.15,418.94,424.73,416.82,417.89,0.3,9798340,4127426384.07,421.24
IVV,20220426,417.89,427.7,427.87,417.84,430.42,-2.91,9574293,4042756995.63,422.25
