ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
QQQ,20230726,377.52,377.72,379.24,375.18,378.78,-0.33,47075711,17748382406.93,377.02
QQQ,20230725,378.78,376.95,380.47,376.93,376.23,0.68,38894383,14727886308.67,378.66
QQQ,20230724,376.23,376.62,377.58,374.34,375.63,0.16,40380055,15183689706.27,376.02
QQQ,20230721,375.63,379.18,379.92,375.19,376.76,-0.3,60499645,22807317706.15,376.98
QQQ,20230720,376.76,382.61,384.09,375.72,385.65,-2.31,71941688,27318345961.97,379.73
QQQ,20230719,385.65,386.82,387.98,384.3,385.74,-0.02,54092958,20888505828.29,386.16
QQQ,20230718,385.74,381.96,387.13,380.0,382.61,0.82,55343438,21231802146.13,383.64
QQQ,20230717,382.61,379.8,383.5,379.31,379.07,0.93,40868915,15581184340.83,381.25
QQQ,20230714,379.07,379.58,382.86,378.18,379.15,-0.02,55148500,20984798939.88,380.51
QQQ,20230713,379.15,376.05,379.99,375.46,372.82,1.7,46960012,17732667338.54,377.61
QQQ,20230712,372.82,372.34,374.19,370.3,368.17,1.26,61703696,22980107581.3,372.43
QQQ,20230711,368.17,366.79,368.63,364.62,366.36,0.49,38214145,14015140474.8,366.75
QQQ,20230710,366.36,365.96,367.05,363.41,366.24,0.03,48498801,17731284832.55,365.6
QQQ,20230707,366.24,367.23,370.48,366.01,367.46,-0.33,47133750,17351272916.17,368.13
QQQ,20230706,367.46,366.51,367.91,364.52,370.28,-0.76,49374727,18095150643.05,366.49
QQQ,20230705,370.28,368.7,372.01,368.66,370.29,0.0,34460883,12770685292.73,370.58
QQQ,20230703,370.29,370.07,370.93,368.97,369.42,0.24,19432864,7186549248.2,369.81
QQQ,20230630,369.42,367.55,370.49,367.23,363.81,1.54,58712500,21685668543.0,369.35
QQQ,20230629,363.81,364.24,364.89,362.14,364.54,-0.2,46150969,16777353601.0,363.53
QQQ,20230628,364.54,361.98,366.52,361.9,363.83,0.2,46498032,16932151872.31,364.15
QQQ,20230627,363.83,359.25,364.57,358.51,357.68,1.72,49428090,17869811519.83,361.53
QQQ,20230626,357.68,362.0,364.84,357.59,362.54,-1.34,52253301,18839968955.66,360.55
QQQ,20230623,362.54,362.21,364.88,360.82,366.17,-0.99,48922911,17755027518.84,362.92
QQQ,20230622,366.17,360.63,366.33,360.22,361.9,1.18,47603043,17334481021.77,364.15
QQQ,20230621,361.9,365.74,366.18,360.96,366.9,-1.36,53378258,19398383833.94,363.41
QQQ,20230620,366.9,365.95,368.32,363.89,367.93,-0.28,49204723,18022599658.24,366.28
QQQ,20230616,367.93,372.72,372.85,367.48,370.26,-0.63,80932000,29934783389.68,369.88
QQQ,20230615,370.26,364.61,371.77,363.98,365.9,1.19,71138813,26219793792.52,368.57
QQQ,20230614,365.9,363.27,366.19,360.42,363.26,0.73,69525625,25310026484.76,364.04
QQQ,20230613,363.26,363.29,364.11,360.03,360.49,0.77,57097805,20694163018.25,362.43
QQQ,20230612,360.49,356.19,360.59,355.2,354.5,1.69,44817645,16034595741.23,357.77
QQQ,20230609,354.5,354.63,357.66,353.03,353.15,0.38,53196926,18892999982.44,355.15
QQQ,20230608,353.15,349.12,353.62,348.89,348.82,1.24,47153922,16588936489.13,351.8
QQQ,20230607,348.82,355.13,357.12,348.18,354.84,-1.7,69225938,24339103236.82,351.59
QQQ,20230606,354.84,354.28,355.82,352.93,354.9,-0.02,41390399,14673816140.17,354.52
QQQ,20230605,354.9,354.43,357.5,353.85,354.65,0.07,47266227,16813322007.82,355.72
QQQ,20230602,354.65,353.8,355.83,352.01,352.01,0.75,53372114,18911736640.98,354.34
QQQ,20230601,352.01,347.73,353.36,346.66,347.99,1.16,50488602,17691213714.09,350.4
QQQ,20230531,347.99,348.37,350.6,346.51,349.98,-0.57,65105379,22673250325.71,348.25
QQQ,20230530,349.98,352.71,353.93,348.53,348.4,0.45,72652125,25498235354.18,350.96
QQQ,20230526,348.4,340.76,349.25,340.66,339.72,2.56,63006954,21821265166.19,346.33
QQQ,20230525,339.72,339.14,341.01,336.67,331.65,2.43,66862750,22655927325.7,338.84
QQQ,20230524,331.65,331.37,332.91,329.56,333.36,-0.51,62891168,20818635048.1,331.03
QQQ,20230523,333.36,335.89,337.06,333.0,337.64,-1.27,48216665,16159610836.09,335.15
QQQ,20230522,337.64,336.25,338.67,336.24,336.51,0.34,43015950,14522661766.89,337.61
QQQ,20230519,336.51,337.49,338.21,335.43,337.27,-0.23,61554926,20723391623.99,336.67
QQQ,20230518,337.27,331.52,337.49,331.5,331.12,1.86,64213465,21506290862.43,334.92
QQQ,20230517,331.12,328.24,331.71,327.04,327.16,1.21,47486125,15656474575.09,329.71
QQQ,20230516,327.16,326.06,328.9,326.02,326.79,0.11,40019153,13120479006.62,327.85
QQQ,20230515,326.79,325.51,327.03,323.96,325.03,0.54,33375559,10874549457.97,325.82
QQQ,20230512,325.03,326.74,327.17,322.94,326.2,-0.36,48432836,15724839005.91,324.67
QQQ,20230511,326.2,325.7,326.75,324.12,325.14,0.33,44278547,14417294156.66,325.6
QQQ,20230510,325.14,324.12,326.01,321.6,321.64,1.09,60446622,19596924812.64,324.2
QQQ,20230509,321.64,322.0,322.88,321.32,323.69,-0.63,31768801,10227808861.76,321.95
